,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
114,1999.0,gmc,sierra,1500,,good,200000,,white,manual,truck,clean,,gas,3500
115,2007.0,dodge,durango,limited,,good,165434,,white,automatic,SUV,clean,,gas,4200
116,2004.0,ford,f150,,,good,256671,,white,automatic,truck,clean,4wd,gas,4700
117,2010.0,toyota,prius,,,excellent,192000,4,,automatic,hatchback,clean,fwd,hybrid,5300
118,2006.0,ford,f150,,,excellent,199000,8,red,automatic,pickup,salvage,rwd,gas,8800
119,2002.0,Porsche,Boxster,,,excellent,131530,6,,manual,,clean,rwd,gas,7000
120,2012.0,dodge,grand,caravan,,like,80000,6,white,automatic,van,clean,fwd,gas,8900
121,2008.0,honda,accord,,,excellent,122000,4,grey,automatic,,salvage,fwd,gas,6500
122,1965.0,chevrolet,elcamino,,,,87000,,,manual,,lien,,gas,5000
123,2012.0,Nissan,Murrano,,,excellent,127000,6,white,automatic,coupe,clean,4wd,gas,9500
124,2008.0,chevrolet,silverado,1500,,good,142000,6,white,automatic,pickup,clean,rwd,gas,6500
